time_stamp,battery_power_kw
2022-05-26 17:05:00.012795+00,4.1
2022-05-26 17:05:30.001847+00,10.7
2022-05-26 17:06:00.013961+00,-17.4
2022-05-26 17:06:30.001713+00,16.7
2022-05-26 17:07:00.014691+00,0.1
2022-05-26 17:07:30.002694+00,11.3
2022-05-26 17:08:00.001483+00,-6.7
2022-05-26 17:08:30.001594+00,-15.4
2022-05-26 17:09:00.002369+00,20
2022-05-26 17:09:30.005261+00,-4.1
2022-05-26 17:10:00.001921+00,8.4
2022-05-26 17:10:30.001637+00,9.3
2022-05-26 17:11:00.015979+00,-15.3
2022-05-26 17:11:30.001649+00,22.9
2022-05-26 17:12:00.002347+00,-7.8
2022-05-26 17:12:30.001723+00,12.1
2022-05-26 17:13:00.017591+00,-12
2022-05-26 17:13:30.00266+00,-0.7
2022-05-26 17:14:00.010862+00,16.4
2022-05-26 17:14:30.001315+00,-14.5
2022-05-26 17:15:00.005041+00,4.8
2022-05-26 17:15:30.002166+00,10.2
2022-05-26 17:16:00.017756+00,-0.6
2022-05-26 17:16:30.001408+00,11.5
2022-05-26 17:17:00.013426+00,-11.5
2022-05-26 17:17:30.001461+00,8.2
2022-05-26 17:18:00.006478+00,-3.2
2022-05-26 17:18:30.001724+00,2
2022-05-26 17:19:00.001487+00,9.9
2022-05-26 17:19:30.001615+00,-13.4
2022-05-26 17:20:00.015198+00,21.3
2022-05-26 17:20:30.001674+00,-0.9
2022-05-26 17:21:00.00301+00,4.6
2022-05-26 17:21:30.001484+00,4.1
2022-05-26 17:22:00.014896+00,-5.7
2022-05-26 17:22:30.003392+00,15.5
2022-05-26 17:23:00.016407+00,-9.5
2022-05-26 17:23:30.001688+00,15.5
2022-05-26 17:24:00.002592+00,8.4
2022-05-26 17:24:30.001581+00,-11.4
2022-05-26 17:25:00.004729+00,15.9
2022-05-26 17:25:30.005591+00,8.1
2022-05-26 17:26:00.007117+00,10.6
2022-05-26 17:26:30.001689+00,8.6
2022-05-26 17:27:00.012088+00,-8.4
2022-05-26 17:27:30.001489+00,14.1
2022-05-26 17:28:00.005011+00,0.6
2022-05-26 17:28:30.001495+00,1.4
2022-05-26 17:29:00.006081+00,-3.4
2022-05-26 17:29:30.002822+00,-3.5
2022-05-26 17:30:00.012033+00,6.6
2022-05-26 17:30:30.001645+00,-13.6
2022-05-26 17:31:00.002232+00,21.2
2022-05-26 17:31:30.001512+00,6
2022-05-26 17:32:00.002021+00,16.5
2022-05-26 17:32:30.001508+00,-15.7
2022-05-26 17:33:00.002683+00,-8.5
2022-05-26 17:33:30.008118+00,23.9
2022-05-26 17:34:00.001627+00,-7.1
2022-05-26 17:34:30.006694+00,-7
2022-05-26 17:35:00.015208+00,-4.6
2022-05-26 17:35:30.002306+00,-12.2
2022-05-26 17:36:00.002027+00,20.1
2022-05-26 17:36:30.001587+00,13.3
2022-05-26 17:37:00.009577+00,8.9
2022-05-26 17:37:30.001353+00,-0.1
2022-05-26 17:38:00.006794+00,-5.4
2022-05-26 17:38:30.004884+00,9.1
2022-05-26 17:39:00.001458+00,1.8
2022-05-26 17:39:30.003822+00,3.7
2022-05-26 17:40:00.014087+00,5.4
2022-05-26 17:40:30.00166+00,-8.9
2022-05-26 17:41:00.002766+00,3.6
2022-05-26 17:41:30.00263+00,9.2
2022-05-26 17:42:00.007575+00,14
2022-05-26 17:42:30.003885+00,-4.1
2022-05-26 17:43:00.001489+00,3.7
2022-05-26 17:43:30.002426+00,4
2022-05-26 17:44:00.003088+00,-11.3
2022-05-26 17:44:30.002203+00,22
2022-05-26 17:45:00.004069+00,-8.2
2022-05-26 17:45:30.009477+00,1.1
2022-05-26 17:46:00.014322+00,7.8
2022-05-26 17:46:30.001644+00,-3.7
2022-05-26 17:47:00.002076+00,28.2
2022-05-26 17:47:30.001714+00,-3.9
2022-05-26 17:48:00.010071+00,7.7
2022-05-26 17:48:30.001399+00,12.4
2022-05-26 17:49:00.01832+00,-9
2022-05-26 17:49:30.00199+00,23.4
2022-05-26 17:50:00.002948+00,-2.7
2022-05-26 17:50:30.001611+00,1
2022-05-26 17:51:00.006052+00,6.1
2022-05-26 17:51:30.003014+00,-16.3
2022-05-26 17:52:00.011678+00,20.1
2022-05-26 17:52:30.001884+00,-0.7
2022-05-26 17:53:00.016771+00,6.5
2022-05-26 17:53:30.001375+00,12.5
2022-05-26 17:54:00.003242+00,-12.6
2022-05-26 17:54:30.003067+00,28.4
2022-05-26 17:55:00.003814+00,-1.9
2022-05-26 17:55:30.00409+00,8.8
2022-05-26 17:56:00.001723+00,-10.8
2022-05-26 17:56:30.003155+00,-13.3
2022-05-26 17:57:00.011739+00,11.9
2022-05-26 17:57:30.002197+00,-4
2022-05-26 17:58:00.013437+00,7
2022-05-26 17:58:30.003199+00,2.2
2022-05-26 17:59:00.018789+00,-8.8
2022-05-26 17:59:30.004629+00,18
2022-05-26 18:00:00.01309+00,6.3
2022-05-26 18:00:30.002489+00,5.7
2022-05-26 18:01:00.003897+00,-3.3
2022-05-26 18:01:30.002639+00,-19.7
2022-05-26 18:02:00.013368+00,10.4
2022-05-26 18:02:30.001398+00,-10.1
2022-05-26 18:03:00.014661+00,12.1
2022-05-26 18:03:30.002368+00,-0.3
2022-05-26 18:04:00.00242+00,-10
2022-05-26 18:04:30.001632+00,16.5
2022-05-26 18:05:00.009074+00,4.6
2022-05-26 18:05:30.001517+00,2.8
2022-05-26 18:06:00.002297+00,-4.6
2022-05-26 18:06:30.001511+00,-13.4
2022-05-26 18:07:00.00335+00,9.7
2022-05-26 18:07:30.002606+00,-19.5
2022-05-26 18:08:00.011088+00,23.6
2022-05-26 18:08:30.002017+00,-3.1
2022-05-26 18:09:00.011671+00,9.9
2022-05-26 18:09:30.00146+00,-3.6
2022-05-26 18:10:00.011569+00,-10.1
2022-05-26 18:10:30.001409+00,16
2022-05-26 18:11:00.002184+00,12.8
2022-05-26 18:11:30.001565+00,9.3
2022-05-26 18:12:00.012493+00,16.9
2022-05-26 18:12:30.002696+00,-21.4
2022-05-26 18:13:00.002097+00,13.2
2022-05-26 18:13:30.00356+00,-2.7
2022-05-26 18:14:00.014434+00,6.2
2022-05-26 18:14:30.001608+00,3
2022-05-26 18:15:00.010939+00,-8.2
2022-05-26 18:15:30.001389+00,22.6
2022-05-26 18:16:00.008147+00,-1.7
2022-05-26 18:16:30.001465+00,9
2022-05-26 18:17:00.017658+00,-9.9
2022-05-26 18:17:30.002228+00,-3.6
2022-05-26 18:18:00.00207+00,12.5
2022-05-26 18:18:30.001554+00,-1.5
2022-05-26 18:19:00.012374+00,-10.9
2022-05-26 18:19:30.001505+00,19.7
2022-05-26 18:20:00.013466+00,-8.3
2022-05-26 18:20:30.003633+00,-3.3
2022-05-26 18:21:00.0151+00,10.5
2022-05-26 18:21:30.001591+00,13.1
2022-05-26 18:22:00.003346+00,-1.3
2022-05-26 18:22:30.006745+00,-14.7
2022-05-26 18:23:00.002201+00,15.7
2022-05-26 18:23:30.00133+00,5
2022-05-26 18:24:00.002605+00,-0.6
2022-05-26 18:24:30.005063+00,3.8
2022-05-26 18:25:00.022421+00,-14.2
2022-05-26 18:25:30.001545+00,10.7
2022-05-26 18:26:00.004854+00,10.4
2022-05-26 18:26:30.002373+00,20.7
2022-05-26 18:27:00.012714+00,-0.8
2022-05-26 18:27:30.002579+00,8.2
2022-05-26 18:28:00.002533+00,3.8
2022-05-26 18:28:30.001536+00,0.6
2022-05-26 18:29:00.014908+00,25.3
2022-05-26 18:29:30.002156+00,-2.8
2022-05-26 18:30:00.002216+00,2.3
2022-05-26 18:30:30.001487+00,-0.8
2022-05-26 18:31:00.020615+00,-3.8
2022-05-26 18:31:30.001687+00,25.4
2022-05-26 18:32:00.018398+00,-6.7
2022-05-26 18:32:30.001795+00,-2.1
2022-05-26 18:33:00.00254+00,9.1
2022-05-26 18:33:30.001386+00,-12
2022-05-26 18:34:00.003357+00,17.9
2022-05-26 18:34:30.001946+00,2.1
2022-05-26 18:35:00.011532+00,8.5
2022-05-26 18:35:30.001534+00,-16.2
2022-05-26 18:36:00.014148+00,-2.2
2022-05-26 18:36:30.001568+00,23
2022-05-26 18:37:00.002373+00,-3.8
2022-05-26 18:37:30.002729+00,6.9
2022-05-26 18:38:00.002046+00,12.6
2022-05-26 18:38:30.003845+00,-11.1
2022-05-26 18:39:00.010828+00,19
2022-05-26 18:39:30.001565+00,-4.9
2022-05-26 18:40:00.002433+00,7.7
2022-05-26 18:40:30.002606+00,-14.1
2022-05-26 18:41:00.002106+00,-19.8
2022-05-26 18:41:30.001401+00,10.2
2022-05-26 18:42:00.02382+00,0.9
2022-05-26 18:42:30.001539+00,7.6
2022-05-26 18:43:00.001573+00,-3.8
2022-05-26 18:43:30.002191+00,-25.2
2022-05-26 18:44:00.001614+00,19.7
2022-05-26 18:44:30.002065+00,-0.7
2022-05-26 18:45:00.002042+00,16.9
2022-05-26 18:45:30.001612+00,-13.6
2022-05-26 18:46:00.011231+00,-12
2022-05-26 18:46:30.002353+00,6.8
2022-05-26 18:47:00.003131+00,-5
2022-05-26 18:47:30.00216+00,8.3
2022-05-26 18:48:00.010636+00,7.4
2022-05-26 18:48:30.001393+00,-10.6
2022-05-26 18:49:00.006034+00,6
2022-05-26 18:49:30.001711+00,-0.2
2022-05-26 18:50:00.015749+00,9.4
2022-05-26 18:50:30.003925+00,3.8
2022-05-26 18:51:00.002278+00,-6.6
2022-05-26 18:51:30.002989+00,8.9
2022-05-26 18:52:00.004819+00,-14.1
2022-05-26 18:52:30.001385+00,19.7
2022-05-26 18:53:00.002837+00,-1.3
2022-05-26 18:53:30.001484+00,1.1
2022-05-26 18:54:00.011494+00,1
2022-05-26 18:54:30.001528+00,-4.3
2022-05-26 18:55:00.00198+00,20.3
2022-05-26 18:55:30.002607+00,4.6
2022-05-26 18:56:00.011678+00,-0.3
2022-05-26 18:56:30.002765+00,12.5
2022-05-26 18:57:00.017096+00,-22.8
2022-05-26 18:57:30.001578+00,17.6
2022-05-26 18:58:00.003157+00,5.8
2022-05-26 18:58:30.001815+00,2.9
2022-05-26 18:59:00.012342+00,6.5
2022-05-26 18:59:30.001451+00,4
2022-05-26 19:00:00.012073+00,11
2022-05-26 19:00:30.002076+00,9.5
2022-05-26 19:01:00.00141+00,11.4
2022-05-26 19:01:30.001568+00,-2.2
2022-05-26 19:02:00.023075+00,-16.3
2022-05-26 19:02:30.005991+00,25.6
2022-05-26 19:03:00.014322+00,1.1
2022-05-26 19:03:30.001399+00,14.8
2022-05-26 19:04:00.007404+00,3.2
2022-05-26 19:04:30.001561+00,8.2
2022-05-26 19:05:00.001914+00,-3.4
2022-05-26 19:05:30.002161+00,4.1
2022-05-26 19:06:00.014496+00,21.2
2022-05-26 19:06:30.003023+00,-11.4
2022-05-26 19:07:00.014025+00,-6.9
2022-05-26 19:07:30.001851+00,-5.3
2022-05-26 19:08:00.007086+00,-6.2
2022-05-26 19:08:30.006393+00,13.8
2022-05-26 19:09:00.012195+00,-0.6
2022-05-26 19:09:30.002516+00,-1.4
2022-05-26 19:10:00.012496+00,3.8
2022-05-26 19:10:30.00142+00,-4.1
2022-05-26 19:11:00.006557+00,21.7
2022-05-26 19:11:30.001507+00,-9.5
2022-05-26 19:12:00.002757+00,2.7
2022-05-26 19:12:30.001557+00,13.7
2022-05-26 19:13:00.003399+00,-13.6
2022-05-26 19:13:30.00173+00,13.3
2022-05-26 19:14:00.012351+00,-2.7
2022-05-26 19:14:30.001423+00,11.1
2022-05-26 19:15:00.002198+00,2.8
2022-05-26 19:15:30.001406+00,-11.8
2022-05-26 19:16:00.008332+00,27.8
2022-05-26 19:16:30.001511+00,-11.1
2022-05-26 19:17:00.001583+00,-0.3
2022-05-26 19:17:30.001914+00,-1.6
2022-05-26 19:18:00.014135+00,-13.7
2022-05-26 19:18:30.001438+00,12.3
2022-05-26 19:19:00.018122+00,0.2
2022-05-26 19:19:30.006596+00,5.1
2022-05-26 19:20:00.011068+00,-13.1
2022-05-26 19:20:30.001897+00,-8.1
2022-05-26 19:21:00.006123+00,20.8
2022-05-26 19:21:30.002604+00,-7.9
2022-05-26 19:22:00.001845+00,-0.4
2022-05-26 19:22:30.001418+00,11.3
2022-05-26 19:23:00.015346+00,-1.7
2022-05-26 19:23:30.001674+00,1.8
2022-05-26 19:24:00.003855+00,-2.1
2022-05-26 19:24:30.002682+00,15.3
2022-05-26 19:25:00.012898+00,-10.1
2022-05-26 19:25:30.002517+00,-4
2022-05-26 19:26:00.001525+00,7.5
2022-05-26 19:26:30.005195+00,-12.4
2022-05-26 19:27:00.011196+00,25
2022-05-26 19:27:30.003289+00,-3.1
2022-05-26 19:28:00.018063+00,-9.5
2022-05-26 19:28:30.001592+00,3.2
2022-05-26 19:29:00.002023+00,-9.8
2022-05-26 19:29:30.001615+00,12.6
2022-05-26 19:30:00.001981+00,-15.1
2022-05-26 19:30:30.002839+00,19.3
2022-05-26 19:31:00.006541+00,10.7
2022-05-26 19:31:30.001482+00,-11
2022-05-26 19:32:00.001981+00,31.5
2022-05-26 19:32:30.00213+00,8.6
2022-05-26 19:33:00.014688+00,-2.3
2022-05-26 19:33:30.001692+00,-1.4
2022-05-26 19:34:00.002326+00,-8.2
2022-05-26 19:34:30.001627+00,12.8
2022-05-26 19:35:00.002028+00,-8.5
2022-05-26 19:35:30.001598+00,3.3
2022-05-26 19:36:00.006345+00,2.7
2022-05-26 19:36:30.002569+00,-16.5
2022-05-26 19:37:00.004042+00,26.6
2022-05-26 19:37:30.001588+00,-0.5
2022-05-26 19:38:00.013551+00,2.4
2022-05-26 19:38:30.001488+00,7.2
2022-05-26 19:39:00.015152+00,-8.2
2022-05-26 19:39:30.00145+00,12.1
2022-05-26 19:40:00.010739+00,-3.7
2022-05-26 19:40:30.00661+00,14.3
2022-05-26 19:41:00.002548+00,9.6
2022-05-26 19:41:30.002731+00,-10.1
2022-05-26 19:42:00.004138+00,14.2
2022-05-26 19:42:30.002478+00,6.8
2022-05-26 19:43:00.012636+00,7.7
2022-05-26 19:43:30.002692+00,0.4
2022-05-26 19:44:00.020168+00,5.6
2022-05-26 19:44:30.001555+00,-6.2
2022-05-26 19:45:00.002245+00,11.1
2022-05-26 19:45:30.002119+00,16
2022-05-26 19:46:00.004389+00,-5.4
2022-05-26 19:46:30.001574+00,-20.7
2022-05-26 19:47:00.001964+00,21.1
2022-05-26 19:47:30.001966+00,-11.1
2022-05-26 19:48:00.001969+00,16.6
2022-05-26 19:48:30.002291+00,2.3
2022-05-26 19:49:00.001716+00,12
2022-05-26 19:49:30.0016+00,-7.8
2022-05-26 19:50:00.015376+00,-5.5
2022-05-26 19:50:30.004421+00,19.9
2022-05-26 19:51:00.014946+00,-3.3
2022-05-26 19:51:30.00162+00,0
2022-05-26 19:52:00.011336+00,14.1
2022-05-26 19:52:30.001887+00,-22.9
2022-05-26 19:53:00.010282+00,17.5
2022-05-26 19:53:30.002715+00,3.7
2022-05-26 19:54:00.010108+00,10
2022-05-26 19:54:30.001407+00,2.6
2022-05-26 19:55:00.004597+00,-5.5
2022-05-26 19:55:30.0034+00,18.3
2022-05-26 19:56:00.008083+00,2.1
2022-05-26 19:56:30.004214+00,16.5
2022-05-26 19:57:00.011586+00,4.6
2022-05-26 19:57:30.001489+00,-10.1
2022-05-26 19:58:00.016157+00,5.9
2022-05-26 19:58:30.0023+00,8.4
2022-05-26 19:59:00.011831+00,23
2022-05-26 19:59:30.00263+00,0.2
2022-05-26 20:00:00.006195+00,3.9
2022-05-26 20:00:30.00167+00,7.8
2022-05-26 20:01:00.002316+00,-8.4
2022-05-26 20:01:30.001606+00,14.4
2022-05-26 20:02:00.015441+00,2.7
2022-05-26 20:02:30.001606+00,3.1
2022-05-26 20:03:00.001485+00,-4
2022-05-26 20:03:30.004505+00,-0.8
2022-05-26 20:04:00.012569+00,19.6
2022-05-26 20:04:30.001552+00,-5.8
2022-05-26 20:05:00.01804+00,6.8
2022-05-26 20:05:30.001413+00,8.8
2022-05-26 20:06:00.001638+00,-15.8
2022-05-26 20:06:30.001506+00,26.6
2022-05-26 20:07:00.001941+00,4.7
2022-05-26 20:07:30.00148+00,2.1
2022-05-26 20:08:00.010966+00,-9.7
2022-05-26 20:08:30.001596+00,-16.3
2022-05-26 20:09:00.002318+00,10.9
2022-05-26 20:09:30.001575+00,-3.8
2022-05-26 20:10:00.013902+00,20.8
2022-05-26 20:10:30.001508+00,11.2
2022-05-26 20:11:00.015641+00,-14.6
2022-05-26 20:11:30.001593+00,9
2022-05-26 20:12:00.002075+00,9.8
2022-05-26 20:12:30.001467+00,25.8
2022-05-26 20:13:00.011825+00,-0.1
2022-05-26 20:13:30.002471+00,-5.6
2022-05-26 20:14:00.01548+00,3
2022-05-26 20:14:30.001475+00,2.4
2022-05-26 20:15:00.012992+00,20.4
2022-05-26 20:15:30.00197+00,2.3
2022-05-26 20:16:00.013081+00,-7.8
2022-05-26 20:16:30.002061+00,22.6
2022-05-26 20:17:00.013722+00,-6
2022-05-26 20:17:30.002684+00,21.6
2022-05-26 20:18:00.001414+00,3
2022-05-26 20:18:30.001437+00,-8.1
2022-05-26 20:19:00.010106+00,5.8
2022-05-26 20:19:30.001684+00,-7.9
2022-05-26 20:20:00.014569+00,12.5
2022-05-26 20:20:30.001578+00,-2.3
2022-05-26 20:21:00.007193+00,-12.3
2022-05-26 20:21:30.001884+00,0.1
2022-05-26 20:22:00.002852+00,0.9
2022-05-26 20:22:30.002485+00,15.7
2022-05-26 20:23:00.0024+00,-2.6
2022-05-26 20:23:30.002686+00,7.3
2022-05-26 20:24:00.00707+00,-1.8
2022-05-26 20:24:30.00167+00,-10.3
2022-05-26 20:25:00.0067+00,7.5
2022-05-26 20:25:30.001402+00,0
2022-05-26 20:26:00.024868+00,-6.1
2022-05-26 20:26:30.005947+00,25.4
2022-05-26 20:27:00.005127+00,-19.8
2022-05-26 20:27:30.001576+00,16.4
2022-05-26 20:28:00.001884+00,0.9
2022-05-26 20:28:30.004741+00,5
2022-05-26 20:29:00.00438+00,6.3
2022-05-26 20:29:30.001646+00,-6.2
2022-05-26 20:30:00.003886+00,16.2
2022-05-26 20:30:30.001753+00,0.6
2022-05-26 20:31:00.016095+00,-0.8
2022-05-26 20:31:30.005509+00,13.4
2022-05-26 20:32:00.003119+00,-6.1
2022-05-26 20:32:30.001667+00,16.6
2022-05-26 20:33:00.015742+00,0
2022-05-26 20:33:30.004441+00,-2.6
2022-05-26 20:34:00.003066+00,-2.8
2022-05-26 20:34:30.001545+00,-11.9
2022-05-26 20:35:00.001931+00,15.8
2022-05-26 20:35:30.001721+00,-0.3
2022-05-26 20:36:00.002272+00,0.3
2022-05-26 20:36:30.002669+00,-0.5
2022-05-26 20:37:00.002681+00,-7.6
2022-05-26 20:37:30.00152+00,11.4
2022-05-26 20:38:00.003124+00,5.4
2022-05-26 20:38:30.003242+00,8.5
2022-05-26 20:39:00.003718+00,-5.8
2022-05-26 20:39:30.001396+00,-0.3
2022-05-26 20:40:00.001586+00,23.2
2022-05-26 20:40:30.001606+00,6.9
2022-05-26 20:41:00.004354+00,0.7
2022-05-26 20:41:30.0014+00,-4.6
2022-05-26 20:42:00.001548+00,-9.3
2022-05-26 20:42:30.002609+00,20
2022-05-26 20:43:00.002391+00,5.6
2022-05-26 20:43:30.002646+00,0
2022-05-26 20:44:00.003921+00,-3.7
2022-05-26 20:44:30.00159+00,-2.5
2022-05-26 20:45:00.001532+00,15.1
2022-05-26 20:45:30.002319+00,-1.1
2022-05-26 20:46:00.001649+00,13.3
2022-05-26 20:46:30.004321+00,-1.9
2022-05-26 20:47:00.026143+00,-11.4
2022-05-26 20:47:30.001806+00,16.5
2022-05-26 20:48:00.013699+00,-2
2022-05-26 20:48:30.001391+00,9.4
2022-05-26 20:49:00.001453+00,-8.7
2022-05-26 20:49:30.002706+00,2.5
2022-05-26 20:50:00.015163+00,7.2
2022-05-26 20:50:30.001625+00,-3.5
2022-05-26 20:51:00.014756+00,12.5
2022-05-26 20:51:30.006576+00,0.1
2022-05-26 20:52:00.00157+00,-0.1
2022-05-26 20:52:30.002604+00,-4.6
2022-05-26 20:53:00.002278+00,-8.6
2022-05-26 20:53:30.002578+00,18.5
2022-05-26 20:54:00.011464+00,-9.3
2022-05-26 20:54:30.00167+00,4.4
2022-05-26 20:55:00.011361+00,22.8
2022-05-26 20:55:30.006126+00,-16
2022-05-26 20:56:00.002083+00,14.7
2022-05-26 20:56:30.002624+00,3.3
2022-05-26 20:57:00.002336+00,-5
2022-05-26 20:57:30.001932+00,1.3
2022-05-26 20:58:00.006063+00,-12.8
2022-05-26 20:58:30.002138+00,21.4
2022-05-26 20:59:00.011631+00,-5.8
2022-05-26 20:59:30.002352+00,0.7
2022-05-26 21:00:00.00208+00,-0.1
2022-05-26 21:00:30.001439+00,-14.9
2022-05-26 21:01:00.016043+00,35.6
2022-05-26 21:01:30.001687+00,0
2022-05-26 21:02:00.002141+00,-1.9
2022-05-26 21:02:30.001756+00,-2.9
2022-05-26 21:03:00.003326+00,-13.7
2022-05-26 21:03:30.006204+00,18.2
2022-05-26 21:04:00.001583+00,-15.5
2022-05-26 21:04:30.001821+00,-2.3
2022-05-26 21:05:00.003134+00,8.3
2022-05-26 21:05:30.002215+00,-12.1
2022-05-26 21:06:00.015653+00,25.8
2022-05-26 21:06:30.001515+00,3.8
2022-05-26 21:07:00.016047+00,5.5
2022-05-26 21:07:30.001646+00,-2.1
2022-05-26 21:08:00.014574+00,-11.2
2022-05-26 21:08:30.001666+00,11.8
2022-05-26 21:09:00.011751+00,-9.8
2022-05-26 21:09:30.001628+00,1.6
2022-05-26 21:10:00.002412+00,3.6
2022-05-26 21:10:30.001534+00,-16.3
2022-05-26 21:11:00.001719+00,27.5
2022-05-26 21:11:30.001477+00,-3.7
2022-05-26 21:12:00.002495+00,1
2022-05-26 21:12:30.001692+00,-2.4
2022-05-26 21:13:00.012299+00,4.5
2022-05-26 21:13:30.001989+00,13.4
2022-05-26 21:14:00.001596+00,-3.6
2022-05-26 21:14:30.001503+00,0.1
2022-05-26 21:15:00.002043+00,14.2
2022-05-26 21:15:30.00166+00,-14.5
2022-05-26 21:16:00.002403+00,8.7
2022-05-26 21:16:30.002339+00,0
2022-05-26 21:17:00.016317+00,-1.4
2022-05-26 21:17:30.003865+00,14.7
2022-05-26 21:18:00.00149+00,-12.2
2022-05-26 21:18:30.001448+00,2
2022-05-26 21:19:00.011562+00,-0.2
2022-05-26 21:19:30.001693+00,0.8
2022-05-26 21:20:00.003308+00,-0.3
2022-05-26 21:20:30.001698+00,-22.8
2022-05-26 21:21:00.007088+00,12.3
2022-05-26 21:21:30.001607+00,5.9
2022-05-26 21:22:00.014157+00,13.9
2022-05-26 21:22:30.001595+00,0.9
2022-05-26 21:23:00.007646+00,12.8
2022-05-26 21:23:30.001492+00,-5.4
2022-05-26 21:24:00.015431+00,10.8
2022-05-26 21:24:30.006169+00,10.3
2022-05-26 21:25:00.004683+00,-5
2022-05-26 21:25:30.002716+00,-2.6
2022-05-26 21:26:00.005261+00,15.7
2022-05-26 21:26:30.001578+00,0
2022-05-26 21:27:00.014622+00,21.3
2022-05-26 21:27:30.001522+00,3.9
2022-05-26 21:28:00.016213+00,-3
2022-05-26 21:28:30.003048+00,-1.7
2022-05-26 21:29:00.003549+00,5.6
2022-05-26 21:29:30.005715+00,24.6
2022-05-26 21:30:00.014312+00,-4.5
2022-05-26 21:30:30.002183+00,-6.5
2022-05-26 21:31:00.011557+00,3.5
2022-05-26 21:31:30.001577+00,7.2
2022-05-26 21:32:00.002045+00,16.5
2022-05-26 21:32:30.001677+00,2.1
2022-05-26 21:33:00.015139+00,5.9
2022-05-26 21:33:30.00155+00,-2.6
2022-05-26 21:34:00.001957+00,0.7
2022-05-26 21:34:30.002366+00,21.6
2022-05-26 21:35:00.01805+00,-6.3
2022-05-26 21:35:30.005845+00,5.1
2022-05-26 21:36:00.003514+00,-5.5
2022-05-26 21:36:30.005552+00,-7.3
2022-05-26 21:37:00.001828+00,23.2
2022-05-26 21:37:30.005471+00,6.3
2022-05-26 21:38:00.005335+00,11.5
2022-05-26 21:38:30.001518+00,-12
2022-05-26 21:39:00.001966+00,-1.1
2022-05-26 21:39:30.002113+00,27.6
2022-05-26 21:40:00.02135+00,-2.3
2022-05-26 21:40:30.002908+00,9.5
2022-05-26 21:41:00.01645+00,-3.7
2022-05-26 21:41:30.001631+00,-9
2022-05-26 21:42:00.002485+00,12.6
2022-05-26 21:42:30.001509+00,-0.5
2022-05-26 21:43:00.011242+00,9
2022-05-26 21:43:30.002523+00,-5.2
2022-05-26 21:44:00.002903+00,-3.2
2022-05-26 21:44:30.001649+00,9
2022-05-26 21:45:00.016147+00,2
2022-05-26 21:45:30.00208+00,18.1
2022-05-26 21:46:00.018519+00,2.7
2022-05-26 21:46:30.001563+00,-9.2
2022-05-26 21:47:00.002412+00,1.4
2022-05-26 21:47:30.005607+00,-4.3
2022-05-26 21:48:00.019197+00,3.2
2022-05-26 21:48:30.001548+00,-4.6
2022-05-26 21:49:00.017053+00,6.3
2022-05-26 21:49:30.001434+00,13.5
2022-05-26 21:50:00.008942+00,-8.1
2022-05-26 21:50:30.002034+00,18.3
2022-05-26 21:51:00.001453+00,1.9
2022-05-26 21:51:30.001639+00,-11.6
2022-05-26 21:52:00.019942+00,9
2022-05-26 21:52:30.001872+00,-4.1
2022-05-26 21:53:00.002002+00,9.3
2022-05-26 21:53:30.001569+00,1.4
2022-05-26 21:54:00.008366+00,-17.1
2022-05-26 21:54:30.002199+00,14.4
2022-05-26 21:55:00.002214+00,-5.1
2022-05-26 21:55:30.001588+00,21.5
2022-05-26 21:56:00.004736+00,10
2022-05-26 21:56:30.001847+00,-8.5
2022-05-26 21:57:00.014044+00,-2
2022-05-26 21:57:30.001576+00,-14
2022-05-26 21:58:00.00196+00,29.5
2022-05-26 21:58:30.002101+00,-9.2
2022-05-26 21:59:00.018217+00,7
2022-05-26 21:59:30.001441+00,0.7
2022-05-26 22:00:00.002062+00,-0.6
2022-05-26 22:00:30.001635+00,27
2022-05-26 22:01:00.00973+00,0.6
2022-05-26 22:01:30.001507+00,-4
2022-05-26 22:02:00.007123+00,12.5
2022-05-26 22:02:30.001609+00,-10.2
2022-05-26 22:03:00.019091+00,12.6
2022-05-26 22:03:30.00266+00,-1.8
2022-05-26 22:04:00.002476+00,0.7
2022-05-26 22:04:30.001404+00,10
2022-05-26 22:05:00.003958+00,-13.4
2022-05-26 22:05:30.001911+00,21.4
2022-05-26 22:06:00.007164+00,3.8
2022-05-26 22:06:30.00144+00,12
2022-05-26 22:07:00.025482+00,-3.1
2022-05-26 22:07:30.005675+00,-4.2
2022-05-26 22:08:00.010177+00,16.8
2022-05-26 22:08:30.003437+00,-10.3
2022-05-26 22:09:00.002006+00,0.8
2022-05-26 22:09:30.006238+00,13.7
2022-05-26 22:10:00.018544+00,-17.4
2022-05-26 22:10:30.002576+00,16.3
2022-05-26 22:11:00.002013+00,5.5
2022-05-26 22:11:30.001927+00,5.2
2022-05-26 22:12:00.01264+00,5.3
2022-05-26 22:12:30.001532+00,-1.7
2022-05-26 22:13:00.001725+00,6.1
2022-05-26 22:13:30.002192+00,9.1
2022-05-26 22:14:00.013652+00,4
2022-05-26 22:14:30.00157+00,0
2022-05-26 22:15:00.010667+00,-2
2022-05-26 22:15:30.001363+00,14.7
2022-05-26 22:16:00.020922+00,-2.3
2022-05-26 22:16:30.002031+00,-3.9
2022-05-26 22:17:00.002451+00,14.9
2022-05-26 22:17:30.001562+00,-4.9
2022-05-26 22:18:00.018979+00,9.7
2022-05-26 22:18:30.002999+00,-3
2022-05-26 22:19:00.009574+00,4.4
2022-05-26 22:19:30.005148+00,12.6
