time_stamp,battery_power_kw,interpolated_battery_power_kw
2022-05-26 19:27:00,12.6,12.6
2022-05-26 19:28:00,-12.6,-12.6
2022-05-26 19:29:00,-6.6000000000000005,-6.6000000000000005
2022-05-26 19:30:00,-2.5,-2.5
2022-05-26 19:31:00,30.0,30.0
2022-05-26 19:32:00,20.5,20.5
2022-05-26 19:33:00,6.3,6.3
2022-05-26 19:34:00,-9.6,-9.6
2022-05-26 19:35:00,4.300000000000001,4.300000000000001
2022-05-26 19:36:00,6.0,6.0
2022-05-26 19:37:00,10.100000000000001,10.100000000000001
2022-05-26 19:38:00,1.9,1.9
2022-05-26 19:39:00,-0.9999999999999991,-0.9999999999999991
2022-05-26 19:40:00,8.399999999999999,8.399999999999999
2022-05-26 19:41:00,23.9,23.9
2022-05-26 19:42:00,4.1,4.1
2022-05-26 19:43:00,14.5,14.5
2022-05-26 19:44:00,6.0,6.0
2022-05-26 19:45:00,4.8999999999999995,4.8999999999999995
2022-05-26 19:46:00,10.6,10.6
2022-05-26 19:47:00,0.40000000000000213,0.40000000000000213
2022-05-26 19:48:00,5.500000000000002,5.500000000000002
2022-05-26 19:49:00,14.3,14.3
2022-05-26 19:50:00,-13.3,-13.3
2022-05-26 19:51:00,16.599999999999998,16.599999999999998
2022-05-26 19:52:00,14.1,14.1
2022-05-26 19:53:00,-5.399999999999999,-5.399999999999999
2022-05-26 19:54:00,13.7,13.7
2022-05-26 19:55:00,-2.9,-2.9
2022-05-26 19:56:00,20.400000000000002,20.400000000000002
2022-05-26 19:57:00,21.1,21.1
2022-05-26 19:58:00,-4.199999999999999,-4.199999999999999
2022-05-26 19:59:00,31.4,31.4
2022-05-26 20:00:00,4.1,4.1
2022-05-26 20:01:00,-0.6000000000000005,-0.6000000000000005
2022-05-26 20:02:00,17.1,17.1
2022-05-26 20:03:00,-0.8999999999999999,-0.8999999999999999
2022-05-26 20:04:00,18.8,18.8
2022-05-26 20:05:00,1.0,1.0
2022-05-26 20:06:00,-7.0,-7.0
2022-05-26 20:07:00,31.3,31.3
2022-05-26 20:08:00,-7.6,-7.6
2022-05-26 20:09:00,-5.4,-5.4
2022-05-26 20:10:00,17.0,17.0
2022-05-26 20:11:00,-3.4000000000000004,-3.4000000000000004
2022-05-26 20:12:00,18.8,18.8
2022-05-26 20:13:00,25.7,25.7
2022-05-26 20:14:00,-2.5999999999999996,-2.5999999999999996
2022-05-26 20:15:00,22.799999999999997,22.799999999999997
2022-05-26 20:16:00,-5.5,-5.5
2022-05-26 20:17:00,16.6,16.6
2022-05-26 20:18:00,24.6,24.6
2022-05-26 20:19:00,-2.3,-2.3
2022-05-26 20:20:00,4.6,4.6
2022-05-26 20:21:00,-14.600000000000001,-14.600000000000001
2022-05-26 20:22:00,1.0,1.0
2022-05-26 20:23:00,13.1,13.1
2022-05-26 20:24:00,5.5,5.5
2022-05-26 20:25:00,-2.8000000000000007,-2.8000000000000007
2022-05-26 20:26:00,-6.1,-6.1
2022-05-26 20:27:00,5.599999999999998,5.599999999999998
2022-05-26 20:28:00,17.299999999999997,17.299999999999997
2022-05-26 20:29:00,11.3,11.3
2022-05-26 20:30:00,10.0,10.0
2022-05-26 20:31:00,-0.20000000000000007,-0.20000000000000007
2022-05-26 20:32:00,7.300000000000001,7.300000000000001
2022-05-26 20:33:00,16.6,16.6
2022-05-26 20:34:00,-5.4,-5.4
2022-05-26 20:35:00,3.9000000000000004,3.9000000000000004
2022-05-26 20:36:00,,-2.0999999999999996
2022-05-26 20:37:00,-8.1,-8.1
2022-05-26 20:38:00,16.8,16.8
2022-05-26 20:39:00,2.7,2.7
2022-05-26 20:40:00,22.9,22.9
2022-05-26 20:41:00,7.6000000000000005,7.6000000000000005
2022-05-26 20:42:00,-13.9,-13.9
2022-05-26 20:43:00,25.6,25.6
2022-05-26 20:44:00,-3.7,-3.7
2022-05-26 20:45:00,12.6,12.6
2022-05-26 20:46:00,12.200000000000001,12.200000000000001
2022-05-26 20:47:00,-13.3,-13.3
2022-05-26 20:48:00,14.5,14.5
2022-05-26 20:49:00,0.7000000000000011,0.7000000000000011
2022-05-26 20:50:00,9.7,9.7
2022-05-26 20:51:00,9.0,9.0
2022-05-26 20:52:00,,-2.0999999999999996
2022-05-26 20:53:00,-13.2,-13.2
2022-05-26 20:54:00,9.2,9.2
2022-05-26 20:55:00,27.200000000000003,27.200000000000003
2022-05-26 20:56:00,-1.3000000000000007,-1.3000000000000007
2022-05-26 20:57:00,-1.7000000000000002,-1.7000000000000002
2022-05-26 20:58:00,-11.5,-11.5
2022-05-26 20:59:00,15.599999999999998,15.599999999999998
2022-05-26 21:00:00,0.6,0.6
2022-05-26 21:01:00,20.700000000000003,20.700000000000003
2022-05-26 21:02:00,-1.9,-1.9
2022-05-26 21:03:00,-16.599999999999998,-16.599999999999998
2022-05-26 21:04:00,2.6999999999999993,2.6999999999999993
2022-05-26 21:05:00,6.000000000000001,6.000000000000001
2022-05-26 21:06:00,13.700000000000001,13.700000000000001
2022-05-26 21:07:00,9.3,9.3
2022-05-26 21:08:00,-13.299999999999999,-13.299999999999999
2022-05-26 21:09:00,2.0,2.0
2022-05-26 21:10:00,5.2,5.2
2022-05-26 21:11:00,11.2,11.2
2022-05-26 21:12:00,-2.7,-2.7
2022-05-26 21:13:00,2.1,2.1
2022-05-26 21:14:00,9.8,9.8
2022-05-26 21:15:00,14.299999999999999,14.299999999999999
2022-05-26 21:16:00,-5.800000000000001,-5.800000000000001
2022-05-26 21:17:00,-1.4,-1.4
2022-05-26 21:18:00,2.5,2.5
2022-05-26 21:19:00,1.8,1.8
2022-05-26 21:20:00,0.5,0.5
2022-05-26 21:21:00,-10.5,-10.5
2022-05-26 21:22:00,19.8,19.8
2022-05-26 21:23:00,13.700000000000001,13.700000000000001
2022-05-26 21:24:00,5.4,5.4
2022-05-26 21:25:00,5.300000000000001,5.300000000000001
2022-05-26 21:26:00,13.1,13.1
2022-05-26 21:27:00,21.3,21.3
2022-05-26 21:28:00,0.8999999999999999,0.8999999999999999
2022-05-26 21:29:00,3.8999999999999995,3.8999999999999995
2022-05-26 21:30:00,20.1,20.1
2022-05-26 21:31:00,-3.0,-3.0
2022-05-26 21:32:00,23.7,23.7
2022-05-26 21:33:00,8.0,8.0
2022-05-26 21:34:00,-1.9000000000000001,-1.9000000000000001
2022-05-26 21:35:00,15.3,15.3
2022-05-26 21:36:00,-0.40000000000000036,-0.40000000000000036
2022-05-26 21:37:00,15.899999999999999,15.899999999999999
2022-05-26 21:38:00,17.8,17.8
2022-05-26 21:39:00,-13.1,-13.1
2022-05-26 21:40:00,25.3,25.3
2022-05-26 21:41:00,5.8,5.8
2022-05-26 21:42:00,3.5999999999999996,3.5999999999999996
2022-05-26 21:43:00,8.5,8.5
2022-05-26 21:44:00,-8.4,-8.4
2022-05-26 21:45:00,11.0,11.0
2022-05-26 21:46:00,20.8,20.8
2022-05-26 21:47:00,-7.799999999999999,-7.799999999999999
2022-05-26 21:48:00,-1.0999999999999996,-1.0999999999999996
2022-05-26 21:49:00,1.7000000000000002,1.7000000000000002
2022-05-26 21:50:00,5.4,5.4
2022-05-26 21:51:00,20.2,20.2
2022-05-26 21:52:00,-2.5999999999999996,-2.5999999999999996
2022-05-26 21:53:00,5.200000000000001,5.200000000000001
2022-05-26 21:54:00,-15.700000000000001,-15.700000000000001
2022-05-26 21:55:00,9.3,9.3
2022-05-26 21:56:00,31.5,31.5
2022-05-26 21:57:00,-10.5,-10.5
2022-05-26 21:58:00,15.5,15.5
2022-05-26 21:59:00,-2.1999999999999993,-2.1999999999999993
2022-05-26 22:00:00,0.09999999999999998,0.09999999999999998
2022-05-26 22:01:00,27.6,27.6
2022-05-26 22:02:00,8.5,8.5
2022-05-26 22:03:00,2.4000000000000004,2.4000000000000004
2022-05-26 22:04:00,-1.1,-1.1
2022-05-26 22:05:00,-3.4000000000000004,-3.4000000000000004
2022-05-26 22:06:00,25.2,25.2
2022-05-26 22:07:00,8.9,8.9
2022-05-26 22:08:00,12.600000000000001,12.600000000000001
2022-05-26 22:09:00,-9.5,-9.5
2022-05-26 22:10:00,-3.6999999999999993,-3.6999999999999993
2022-05-26 22:11:00,21.8,21.8
2022-05-26 22:12:00,10.5,10.5
2022-05-26 22:13:00,4.3999999999999995,4.3999999999999995
2022-05-26 22:14:00,13.1,13.1
2022-05-26 22:15:00,-2.0,-2.0
2022-05-26 22:16:00,12.399999999999999,12.399999999999999
2022-05-26 22:17:00,11.0,11.0
2022-05-26 22:18:00,4.799999999999999,4.799999999999999
2022-05-26 22:19:00,1.4000000000000004,1.4000000000000004
2022-05-26 22:20:00,-5.299999999999999,-5.299999999999999
2022-05-26 22:21:00,13.9,13.9
2022-05-26 22:22:00,4.5,4.5
2022-05-26 22:23:00,11.600000000000001,11.600000000000001
2022-05-26 22:24:00,,5.750000000000001
2022-05-26 22:25:00,-0.09999999999999964,-0.09999999999999964
2022-05-26 22:26:00,14.0,14.0
2022-05-26 22:27:00,1.8999999999999995,1.8999999999999995
2022-05-26 22:28:00,-19.0,-19.0
2022-05-26 22:29:00,-14.499999999999998,-14.499999999999998
2022-05-26 22:30:00,83.0,83.0
2022-05-26 22:31:00,-7.4,-7.4
2022-05-26 22:32:00,23.9,23.9
2022-05-26 22:33:00,18.4,18.4
2022-05-26 22:34:00,-4.699999999999999,-4.699999999999999
2022-05-26 22:35:00,8.5,8.5
2022-05-26 22:36:00,-24.0,-24.0
2022-05-26 22:37:00,26.2,26.2
2022-05-26 22:38:00,-3.4000000000000004,-3.4000000000000004
2022-05-26 22:39:00,9.3,9.3
2022-05-26 22:40:00,-17.0,-17.0
2022-05-26 22:41:00,-0.3999999999999999,-0.3999999999999999
2022-05-26 22:42:00,7.8,7.8
2022-05-26 22:43:00,1.9999999999999991,1.9999999999999991
2022-05-26 22:44:00,-6.399999999999999,-6.399999999999999
2022-05-26 22:45:00,-0.7999999999999998,-0.7999999999999998
2022-05-26 22:46:00,-29.1,-29.1
2022-05-26 22:47:00,9.2,9.2
2022-05-26 22:48:00,-15.400000000000002,-15.400000000000002
2022-05-26 22:49:00,-6.299999999999999,-6.299999999999999
2022-05-26 22:50:00,6.800000000000001,6.800000000000001
2022-05-26 22:51:00,-33.8,-33.8
2022-05-26 22:52:00,9.3,9.3
2022-05-26 22:53:00,-13.899999999999999,-13.899999999999999
2022-05-26 22:54:00,-52.2,-52.2
2022-05-26 22:55:00,-46.2,-46.2
2022-05-26 22:56:00,52.6,52.6
2022-05-26 22:57:00,-12.1,-12.1
2022-05-26 22:58:00,-12.5,-12.5
2022-05-26 22:59:00,-33.4,-33.4
2022-05-26 23:00:00,-28.0,-28.0
2022-05-26 23:01:00,-36.0,-36.0
2022-05-26 23:02:00,-7.500000000000002,-7.500000000000002
2022-05-26 23:03:00,-13.2,-13.2
2022-05-26 23:04:00,-38.4,-38.4
2022-05-26 23:05:00,-43.7,-43.7
2022-05-26 23:06:00,-50.2,-50.2
2022-05-26 23:07:00,-30.0,-30.0
2022-05-26 23:08:00,-28.5,-28.5
2022-05-26 23:09:00,-40.2,-40.2
2022-05-26 23:10:00,-37.6,-37.6
2022-05-26 23:11:00,-64.1,-64.1
2022-05-26 23:12:00,-36.8,-36.8
2022-05-26 23:13:00,-25.3,-25.3
2022-05-26 23:14:00,-59.1,-59.1
2022-05-26 23:15:00,-44.3,-44.3
2022-05-26 23:16:00,-71.9,-71.9
2022-05-26 23:17:00,-52.599999999999994,-52.599999999999994
2022-05-26 23:18:00,-30.0,-30.0
2022-05-26 23:19:00,-64.2,-64.2
2022-05-26 23:20:00,-46.400000000000006,-46.400000000000006
2022-05-26 23:21:00,-65.2,-65.2
2022-05-26 23:22:00,-78.7,-78.7
2022-05-26 23:23:00,-43.8,-43.8
2022-05-26 23:24:00,-61.400000000000006,-61.400000000000006
2022-05-26 23:25:00,-56.3,-56.3
2022-05-26 23:26:00,-54.7,-54.7
2022-05-26 23:27:00,-86.3,-86.3
2022-05-26 23:28:00,-55.7,-55.7
2022-05-26 23:29:00,-53.0,-53.0
2022-05-26 23:30:00,-72.3,-72.3
2022-05-26 23:31:00,-74.2,-74.2
2022-05-26 23:32:00,-90.80000000000001,-90.80000000000001
2022-05-26 23:33:00,-70.9,-70.9
2022-05-26 23:34:00,-81.5,-81.5
2022-05-26 23:35:00,-77.6,-77.6
2022-05-26 23:36:00,-84.19999999999999,-84.19999999999999
2022-05-26 23:37:00,-89.7,-89.7
2022-05-26 23:38:00,-93.9,-93.9
2022-05-26 23:39:00,-93.4,-93.4
2022-05-26 23:40:00,-101.1,-101.1
2022-05-26 23:41:00,-77.1,-77.1
2022-05-26 23:42:00,-110.80000000000001,-110.80000000000001
2022-05-26 23:43:00,-121.2,-121.2
2022-05-26 23:44:00,-107.1,-107.1
2022-05-26 23:45:00,-113.0,-113.0
2022-05-26 23:46:00,-75.7,-75.7
2022-05-26 23:47:00,-91.0,-91.0
2022-05-26 23:48:00,-103.5,-103.5
2022-05-26 23:49:00,-112.3,-112.3
2022-05-26 23:50:00,-123.0,-123.0
2022-05-26 23:51:00,-119.1,-119.1
2022-05-26 23:52:00,-133.9,-133.9
2022-05-26 23:53:00,-145.4,-145.4
2022-05-26 23:54:00,-129.9,-129.9
2022-05-26 23:55:00,-151.4,-151.4
2022-05-26 23:56:00,-145.8,-145.8
2022-05-26 23:57:00,-139.2,-139.2
2022-05-26 23:58:00,-168.39999999999998,-168.39999999999998
2022-05-26 23:59:00,-135.89999999999998,-135.89999999999998
2022-05-27 00:00:00,-165.3,-165.3
2022-05-27 00:01:00,-168.5,-168.5
2022-05-27 00:02:00,-151.8,-151.8
2022-05-27 00:03:00,-181.8,-181.8
2022-05-27 00:04:00,-150.8,-150.8
2022-05-27 00:05:00,-175.0,-175.0
2022-05-27 00:06:00,-175.2,-175.2
2022-05-27 00:07:00,-169.39999999999998,-169.39999999999998
2022-05-27 00:08:00,-185.3,-185.3
2022-05-27 00:09:00,-183.7,-183.7
2022-05-27 00:10:00,-173.0,-173.0
2022-05-27 00:11:00,-189.1,-189.1
2022-05-27 00:12:00,-207.0,-207.0
2022-05-27 00:13:00,-205.7,-205.7
2022-05-27 00:14:00,-195.4,-195.4
2022-05-27 00:15:00,-197.2,-197.2
2022-05-27 00:16:00,2.4000000000000057,2.4000000000000057
2022-05-27 00:17:00,216.7,216.7
2022-05-27 00:18:00,255.0,255.0
2022-05-27 00:19:00,257.7,257.7
2022-05-27 00:20:00,314.9,314.9
2022-05-27 00:21:00,274.29999999999995,274.29999999999995
2022-05-27 00:22:00,248.5,248.5
2022-05-27 00:23:00,257.70000000000005,257.70000000000005
2022-05-27 00:24:00,228.60000000000002,228.60000000000002
2022-05-27 00:25:00,201.9,201.9
2022-05-27 00:26:00,180.3,180.3
2022-05-27 00:27:00,164.8,164.8
2022-05-27 00:28:00,169.60000000000002,169.60000000000002
2022-05-27 00:29:00,172.1,172.1
2022-05-27 00:30:00,171.39999999999998,171.39999999999998
2022-05-27 00:31:00,168.8,168.8
2022-05-27 00:32:00,205.2,205.2
2022-05-27 00:33:00,133.2,133.2
2022-05-27 00:34:00,138.0,138.0
2022-05-27 00:35:00,153.7,153.7
2022-05-27 00:36:00,141.2,141.2
2022-05-27 00:37:00,142.8,142.8
2022-05-27 00:38:00,127.4,127.4
2022-05-27 00:39:00,140.10000000000002,140.10000000000002
2022-05-27 00:40:00,146.8,146.8
2022-05-27 00:41:00,178.0,178.0
2022-05-27 00:42:00,205.3,205.3
2022-05-27 00:43:00,109.9,109.9
2022-05-27 00:44:00,80.0,80.0
2022-05-27 00:45:00,59.3,59.3
2022-05-27 00:46:00,144.6,144.6
2022-05-27 00:47:00,263.1,263.1
2022-05-27 00:48:00,102.2,102.2
2022-05-27 00:49:00,224.0,224.0
2022-05-27 00:50:00,66.0,66.0
2022-05-27 00:51:00,78.4,78.4
2022-05-27 00:52:00,93.6,93.6
2022-05-27 00:53:00,72.5,72.5
2022-05-27 00:54:00,78.4,78.4
2022-05-27 00:55:00,43.5,43.5
2022-05-27 00:56:00,107.4,107.4
2022-05-27 00:57:00,297.3,297.3
2022-05-27 00:58:00,65.5,65.5
2022-05-27 00:59:00,72.0,72.0
2022-05-27 01:00:00,52.1,52.1
2022-05-27 01:01:00,50.6,50.6
2022-05-27 01:02:00,36.9,36.9
2022-05-27 01:03:00,57.4,57.4
2022-05-27 01:04:00,41.5,41.5
2022-05-27 01:05:00,24.7,24.7
2022-05-27 01:06:00,51.9,51.9
2022-05-27 01:07:00,23.0,23.0
2022-05-27 01:08:00,24.5,24.5
2022-05-27 01:09:00,25.599999999999998,25.599999999999998
2022-05-27 01:10:00,37.5,37.5
2022-05-27 01:11:00,62.5,62.5
2022-05-27 01:12:00,47.5,47.5
2022-05-27 01:13:00,37.4,37.4
2022-05-27 01:14:00,19.9,19.9
2022-05-27 01:15:00,43.0,43.0
2022-05-27 01:16:00,41.9,41.9
2022-05-27 01:17:00,53.400000000000006,53.400000000000006
2022-05-27 01:18:00,31.799999999999997,31.799999999999997
2022-05-27 01:19:00,70.6,70.6
2022-05-27 01:20:00,73.6,73.6
2022-05-27 01:21:00,79.3,79.3
2022-05-27 01:22:00,87.0,87.0
2022-05-27 01:23:00,70.4,70.4
2022-05-27 01:24:00,91.1,91.1
2022-05-27 01:25:00,149.0,149.0
2022-05-27 01:26:00,178.3,178.3
2022-05-27 01:27:00,185.60000000000002,185.60000000000002
2022-05-27 01:28:00,95.0,95.0
2022-05-27 01:29:00,100.9,100.9
2022-05-27 01:30:00,100.19999999999999,100.19999999999999
2022-05-27 01:31:00,68.6,68.6
2022-05-27 01:32:00,18.9,18.9
2022-05-27 01:33:00,-6.9,-6.9
2022-05-27 01:34:00,1.3000000000000007,1.3000000000000007
2022-05-27 01:35:00,4.8,4.8
2022-05-27 01:36:00,14.8,14.8
2022-05-27 01:37:00,-5.199999999999999,-5.199999999999999
2022-05-27 01:38:00,-10.500000000000002,-10.500000000000002
2022-05-27 01:39:00,-30.200000000000003,-30.200000000000003
2022-05-27 01:40:00,-2.6000000000000005,-2.6000000000000005
2022-05-27 01:41:00,-15.0,-15.0
2022-05-27 01:42:00,-65.7,-65.7
2022-05-27 01:43:00,-117.6,-117.6
2022-05-27 01:44:00,36.99999999999999,36.99999999999999
2022-05-27 01:45:00,-75.4,-75.4
2022-05-27 01:46:00,-162.8,-162.8
2022-05-27 01:47:00,-140.0,-140.0
2022-05-27 01:48:00,-159.9,-159.9
2022-05-27 01:49:00,-165.3,-165.3
2022-05-27 01:50:00,-158.3,-158.3
2022-05-27 01:51:00,-141.10000000000002,-141.10000000000002
2022-05-27 01:52:00,-106.8,-106.8
2022-05-27 01:53:00,-157.7,-157.7
2022-05-27 01:54:00,-174.89999999999998,-174.89999999999998
2022-05-27 01:55:00,-202.1,-202.1
2022-05-27 01:56:00,-220.9,-220.9
2022-05-27 01:57:00,-83.7,-83.7
2022-05-27 01:58:00,-221.3,-221.3
2022-05-27 01:59:00,47.800000000000004,47.800000000000004
2022-05-27 02:00:00,16.5,16.5
2022-05-27 02:01:00,86.2,86.2
2022-05-27 02:02:00,138.4,138.4
2022-05-27 02:03:00,-213.5,-213.5
2022-05-27 02:04:00,-94.6,-94.6
2022-05-27 02:05:00,158.1,158.1
2022-05-27 02:06:00,20.3,20.3
2022-05-27 02:07:00,37.2,37.2
2022-05-27 02:08:00,0.8999999999999915,0.8999999999999915
2022-05-27 02:09:00,-56.900000000000006,-56.900000000000006
2022-05-27 02:10:00,-36.7,-36.7
2022-05-27 02:11:00,-128.1,-128.1
2022-05-27 02:12:00,-24.1,-24.1
2022-05-27 02:13:00,-125.2,-125.2
2022-05-27 02:14:00,182.8,182.8
2022-05-27 02:15:00,275.6,275.6
2022-05-27 02:16:00,137.4,137.4
2022-05-27 02:17:00,-134.10000000000002,-134.10000000000002
2022-05-27 02:18:00,-20.9,-20.9
2022-05-27 02:19:00,-112.89999999999999,-112.89999999999999
2022-05-27 02:20:00,94.70000000000002,94.70000000000002
2022-05-27 02:21:00,-140.9,-140.9
2022-05-27 02:22:00,41.099999999999994,41.099999999999994
2022-05-27 02:23:00,10.900000000000006,10.900000000000006
2022-05-27 02:24:00,268.1,268.1
2022-05-27 02:25:00,354.70000000000005,354.70000000000005
2022-05-27 02:26:00,106.2,106.2
2022-05-27 02:27:00,71.2,71.2
2022-05-27 02:28:00,22.900000000000006,22.900000000000006
2022-05-27 02:29:00,94.9,94.9
2022-05-27 02:30:00,221.6,221.6
2022-05-27 02:31:00,250.8,250.8
2022-05-27 02:32:00,180.3,180.3
2022-05-27 02:33:00,-37.30000000000001,-37.30000000000001
2022-05-27 02:34:00,201.6,201.6
2022-05-27 02:35:00,150.1,150.1
2022-05-27 02:36:00,-136.29999999999998,-136.29999999999998
2022-05-27 02:37:00,-188.7,-188.7
2022-05-27 02:38:00,-216.4,-216.4
2022-05-27 02:39:00,-94.69999999999999,-94.69999999999999
2022-05-27 02:40:00,-55.60000000000001,-55.60000000000001
2022-05-27 02:41:00,-338.1,-338.1
2022-05-27 02:42:00,-305.6,-305.6
2022-05-27 02:43:00,-119.6,-119.6
2022-05-27 02:44:00,-298.4,-298.4
2022-05-27 02:45:00,28.0,28.0
2022-05-27 02:46:00,-142.6,-142.6
2022-05-27 02:47:00,13.200000000000003,13.200000000000003
2022-05-27 02:48:00,-59.6,-59.6
2022-05-27 02:49:00,-294.70000000000005,-294.70000000000005
2022-05-27 02:50:00,105.0,105.0
2022-05-27 02:51:00,148.8,148.8
2022-05-27 02:52:00,-66.6,-66.6
2022-05-27 02:53:00,156.8,156.8
2022-05-27 02:54:00,157.8,157.8
2022-05-27 02:55:00,140.8,140.8
2022-05-27 02:56:00,-303.8,-303.8
2022-05-27 02:57:00,-162.1,-162.1
2022-05-27 02:58:00,10.799999999999997,10.799999999999997
2022-05-27 02:59:00,91.3,91.3
2022-05-27 03:00:00,-35.60000000000001,-35.60000000000001
2022-05-27 03:01:00,98.4,98.4
2022-05-27 03:02:00,92.5,92.5
2022-05-27 03:03:00,15.0,15.0
2022-05-27 03:04:00,-73.0,-73.0
2022-05-27 03:05:00,131.4,131.4
2022-05-27 03:06:00,134.5,134.5
2022-05-27 03:07:00,145.3,145.3
2022-05-27 03:08:00,171.2,171.2
2022-05-27 03:09:00,171.5,171.5
2022-05-27 03:10:00,137.1,137.1
2022-05-27 03:11:00,139.39999999999998,139.39999999999998
2022-05-27 03:12:00,97.5,97.5
2022-05-27 03:13:00,79.8,79.8
2022-05-27 03:14:00,88.5,88.5
2022-05-27 03:15:00,171.7,171.7
2022-05-27 03:16:00,193.1,193.1
2022-05-27 03:17:00,155.2,155.2
2022-05-27 03:18:00,104.6,104.6
2022-05-27 03:19:00,4.099999999999994,4.099999999999994
2022-05-27 03:20:00,85.5,85.5
2022-05-27 03:21:00,-97.4,-97.4
2022-05-27 03:22:00,126.3,126.3
2022-05-27 03:23:00,164.5,164.5
2022-05-27 03:24:00,185.7,185.7
2022-05-27 03:25:00,197.60000000000002,197.60000000000002
2022-05-27 03:26:00,168.2,168.2
2022-05-27 03:27:00,105.6,105.6
2022-05-27 03:28:00,-297.8,-297.8
2022-05-27 03:29:00,-71.6,-71.6
2022-05-27 03:30:00,169.5,169.5
2022-05-27 03:31:00,-17.80000000000001,-17.80000000000001
2022-05-27 03:32:00,50.6,50.6
2022-05-27 03:33:00,89.1,89.1
2022-05-27 03:34:00,125.80000000000001,125.80000000000001
2022-05-27 03:35:00,125.7,125.7
2022-05-27 03:36:00,120.69999999999999,120.69999999999999
2022-05-27 03:37:00,164.7,164.7
2022-05-27 03:38:00,195.5,195.5
2022-05-27 03:39:00,206.0,206.0
2022-05-27 03:40:00,150.1,150.1
2022-05-27 03:41:00,76.8,76.8
2022-05-27 03:42:00,-134.9,-134.9
2022-05-27 03:43:00,-277.7,-277.7
2022-05-27 03:44:00,-156.1,-156.1
2022-05-27 03:45:00,-64.7,-64.7
2022-05-27 03:46:00,4.6,4.6
2022-05-27 03:47:00,-331.0,-331.0
2022-05-27 03:48:00,-259.79999999999995,-259.79999999999995
2022-05-27 03:49:00,-136.8,-136.8
2022-05-27 03:50:00,12.899999999999999,12.899999999999999
2022-05-27 03:51:00,-327.70000000000005,-327.70000000000005
2022-05-27 03:52:00,-309.4,-309.4
2022-05-27 03:53:00,85.3,85.3
2022-05-27 03:54:00,-113.9,-113.9
2022-05-27 03:55:00,120.80000000000001,120.80000000000001
2022-05-27 03:56:00,167.6,167.6
2022-05-27 03:57:00,7.700000000000003,7.700000000000003
2022-05-27 03:58:00,121.30000000000001,121.30000000000001
2022-05-27 03:59:00,154.3,154.3
2022-05-27 04:00:00,192.2,192.2
2022-05-27 04:01:00,156.9,156.9
2022-05-27 04:02:00,67.8,67.8
2022-05-27 04:03:00,-230.2,-230.2
2022-05-27 04:04:00,-287.3,-287.3
2022-05-27 04:05:00,-288.3,-288.3
2022-05-27 04:06:00,-287.5,-287.5
2022-05-27 04:07:00,-194.0,-194.0
2022-05-27 04:08:00,3.8000000000000043,3.8000000000000043
2022-05-27 04:09:00,-301.9,-301.9
2022-05-27 04:10:00,-290.70000000000005,-290.70000000000005
2022-05-27 04:11:00,-312.6,-312.6
2022-05-27 04:12:00,-167.39999999999998,-167.39999999999998
2022-05-27 04:13:00,-317.6,-317.6
2022-05-27 04:14:00,-45.0,-45.0
2022-05-27 04:15:00,109.6,109.6
2022-05-27 04:16:00,157.3,157.3
2022-05-27 04:17:00,-132.6,-132.6
2022-05-27 04:18:00,-114.69999999999999,-114.69999999999999
2022-05-27 04:19:00,121.3,121.3
2022-05-27 04:20:00,123.6,123.6
2022-05-27 04:21:00,-294.20000000000005,-294.20000000000005
2022-05-27 04:22:00,-214.7,-214.7
2022-05-27 04:23:00,85.6,85.6
2022-05-27 04:24:00,34.6,34.6
2022-05-27 04:25:00,-121.00000000000001,-121.00000000000001
2022-05-27 04:26:00,-165.10000000000002,-165.10000000000002
2022-05-27 04:27:00,48.7,48.7
2022-05-27 04:28:00,-24.299999999999997,-24.299999999999997
2022-05-27 04:29:00,-135.0,-135.0
2022-05-27 04:30:00,-296.6,-296.6
2022-05-27 04:31:00,-288.29999999999995,-288.29999999999995
2022-05-27 04:32:00,-296.8,-296.8
2022-05-27 04:33:00,-200.7,-200.7
2022-05-27 04:34:00,-320.3,-320.3
2022-05-27 04:35:00,-314.20000000000005,-314.20000000000005
2022-05-27 04:36:00,-287.20000000000005,-287.20000000000005
2022-05-27 04:37:00,-303.8,-303.8
2022-05-27 04:38:00,-297.5,-297.5
2022-05-27 04:39:00,-144.29999999999998,-144.29999999999998
2022-05-27 04:40:00,35.0,35.0
2022-05-27 04:41:00,-301.20000000000005,-301.20000000000005
2022-05-27 04:42:00,-305.5,-305.5
2022-05-27 04:43:00,-300.0,-300.0
2022-05-27 04:44:00,-124.6,-124.6
2022-05-27 04:45:00,116.3,116.3
2022-05-27 04:46:00,194.3,194.3
2022-05-27 04:47:00,238.8,238.8
2022-05-27 04:48:00,230.0,230.0
2022-05-27 04:49:00,149.9,149.9
2022-05-27 04:50:00,-277.5,-277.5
2022-05-27 04:51:00,-289.6,-289.6
2022-05-27 04:52:00,-269.9,-269.9
2022-05-27 04:53:00,-199.10000000000002,-199.10000000000002
2022-05-27 04:54:00,-20.7,-20.7
2022-05-27 04:55:00,-19.6,-19.6
2022-05-27 04:56:00,-193.6,-193.6
2022-05-27 04:57:00,-87.80000000000001,-87.80000000000001
2022-05-27 04:58:00,65.0,65.0
2022-05-27 04:59:00,-134.9,-134.9
2022-05-27 05:00:00,-84.2,-84.2
2022-05-27 05:01:00,-248.5,-248.5
2022-05-27 05:02:00,-109.89999999999999,-109.89999999999999
